"ust_kategori","tarimsal_alt_grup","il_kod","il_adi","ilce_kod","ilce_adi","period","duzey_kodu","duzey_tip","y2021","y2022","y2023","y2024","il_ilce_adi"
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,30,30,30,24,Afyonkarahisar Bayat
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1773,Bayat,yillik,1773,4,75,91,91,95,Afyonkarahisar Bayat
Tarýmsal Üretim,Diðer,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,174,168,172,177,Afyonkarahisar Ýscehisar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,90,89,25,25,Afyonkarahisar Ýscehisar
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,32,30,10,10,Afyonkarahisar Ýscehisar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1809,Ýscehisar,yillik,1809,4,83,79,83,83,Afyonkarahisar Ýscehisar
Tarýmsal Üretim,Diðer,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,181,186,188,188,Afyonkarahisar Çobanlar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,59,59,55,35,Afyonkarahisar Çobanlar
Tarýmsal Üretim,Örtüaltý sebzeler,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,4,4,4,4,Afyonkarahisar Çobanlar
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,10,10,10,10,Afyonkarahisar Çobanlar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1906,Çobanlar,yillik,1906,4,59,55,55,59,Afyonkarahisar Çobanlar
Tarýmsal Üretim,Diðer,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,209,203,199,191,Afyonkarahisar Evciler
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",3,Afyonkarahisar,1923,Evciler,yillik,1923,4,75,59,59,30,Afyonkarahisar Evciler
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,12,13,13,11,Afyonkarahisar Evciler
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1923,Evciler,yillik,1923,4,95,91,87,67,Afyonkarahisar Evciler
Tarýmsal Üretim,Diðer,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,190,174,179,170,Afyonkarahisar Hocalar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,45,45,45,45,Afyonkarahisar Hocalar
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,4,4,4,4,Afyonkarahisar Hocalar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1944,Hocalar,yillik,1944,4,91,83,83,87,Afyonkarahisar Hocalar
Tarýmsal Üretim,Diðer,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,183,182,184,185,Afyonkarahisar Kýzýlören
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,75,75,75,75,Afyonkarahisar Kýzýlören
Tarýmsal Üretim,Örtüaltý sebzeler,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,2,2,0,0,Afyonkarahisar Kýzýlören
Tarýmsal Üretim,Sebzeler,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,18,18,20,20,Afyonkarahisar Kýzýlören
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,3,Afyonkarahisar,1961,Kýzýlören,yillik,1961,4,71,67,67,71,Afyonkarahisar Kýzýlören
Tarýmsal Üretim,Diðer,4,Aðrý,1111,Merkez,yillik,1111,4,202,206,207,200,Aðrý Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1111,Merkez,yillik,1111,4,30,30,30,30,Aðrý Merkez
Tarýmsal Üretim,Sebzeler,4,Aðrý,1111,Merkez,yillik,1111,4,16,16,16,16,Aðrý Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1111,Merkez,yillik,1111,4,59,71,71,75,Aðrý Merkez
Tarýmsal Üretim,Diðer,4,Aðrý,1283,Diyadin,yillik,1283,4,146,141,146,143,Aðrý Diyadin
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1283,Diyadin,yillik,1283,4,25,25,25,25,Aðrý Diyadin
Tarýmsal Üretim,Örtüaltý sebzeler,4,Aðrý,1283,Diyadin,yillik,1283,4,2,2,2,2,Aðrý Diyadin
Tarýmsal Üretim,Sebzeler,4,Aðrý,1283,Diyadin,yillik,1283,4,2,2,2,2,Aðrý Diyadin
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1283,Diyadin,yillik,1283,4,31,31,31,35,Aðrý Diyadin
Tarýmsal Üretim,Diðer,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,135,128,118,118,Aðrý Doðubayazýt
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1287,Doðubayazýt,yillik,1287,4,40,40,40,40,Aðrý Doðubayazýt
Tarýmsal Üretim,Sebzeler,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,2,2,2,0,Aðrý Doðubayazýt
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1287,Doðubayazýt,yillik,1287,4,27,31,23,19,Aðrý Doðubayazýt
Tarýmsal Üretim,Diðer,4,Aðrý,1301,Eleþkirt,yillik,1301,4,184,176,172,168,Aðrý Eleþkirt
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1301,Eleþkirt,yillik,1301,4,35,35,35,35,Aðrý Eleþkirt
Tarýmsal Üretim,Sebzeler,4,Aðrý,1301,Eleþkirt,yillik,1301,4,8,8,8,4,Aðrý Eleþkirt
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1301,Eleþkirt,yillik,1301,4,63,67,63,63,Aðrý Eleþkirt
Tarýmsal Üretim,Diðer,4,Aðrý,1379,Hamur,yillik,1379,4,137,130,135,128,Aðrý Hamur
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1379,Hamur,yillik,1379,4,30,30,30,25,Aðrý Hamur
Tarýmsal Üretim,Sebzeler,4,Aðrý,1379,Hamur,yillik,1379,4,14,14,14,2,Aðrý Hamur
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1379,Hamur,yillik,1379,4,35,39,43,39,Aðrý Hamur
Tarýmsal Üretim,Diðer,4,Aðrý,1568,Patnos,yillik,1568,4,157,153,158,159,Aðrý Patnos
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1568,Patnos,yillik,1568,4,30,30,30,30,Aðrý Patnos
Tarýmsal Üretim,Sebzeler,4,Aðrý,1568,Patnos,yillik,1568,4,12,12,12,12,Aðrý Patnos
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1568,Patnos,yillik,1568,4,47,55,55,59,Aðrý Patnos
Tarýmsal Üretim,Diðer,4,Aðrý,1667,Taþlýçay,yillik,1667,4,155,146,147,135,Aðrý Taþlýçay
Tarýmsal Üretim,Diðer,6,Ankara,1365,Güdül,yillik,1365,4,160,160,159,159,Ankara Güdül
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1667,Taþlýçay,yillik,1667,4,35,35,35,35,Aðrý Taþlýçay
Tarýmsal Üretim,Sebzeler,4,Aðrý,1667,Taþlýçay,yillik,1667,4,10,10,10,10,Aðrý Taþlýçay
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1667,Taþlýçay,yillik,1667,4,43,47,47,43,Aðrý Taþlýçay
Tarýmsal Üretim,Diðer,4,Aðrý,1691,Tutak,yillik,1691,4,174,165,157,145,Aðrý Tutak
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",4,Aðrý,1691,Tutak,yillik,1691,4,35,35,35,35,Aðrý Tutak
Tarýmsal Üretim,Sebzeler,4,Aðrý,1691,Tutak,yillik,1691,4,14,14,14,14,Aðrý Tutak
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,4,Aðrý,1691,Tutak,yillik,1691,4,39,43,43,39,Aðrý Tutak
Tarýmsal Üretim,Diðer,5,Amasya,1134,Merkez,yillik,1134,4,263,268,269,268,Amasya Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1134,Merkez,yillik,1134,4,129,129,134,139,Amasya Merkez
Tarýmsal Üretim,Örtüaltý meyveler,5,Amasya,1134,Merkez,yillik,1134,4,0,2,2,2,Amasya Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1134,Merkez,yillik,1134,4,22,24,24,24,Amasya Merkez
Tarýmsal Üretim,Sebzeler,5,Amasya,1134,Merkez,yillik,1134,4,64,64,66,68,Amasya Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1134,Merkez,yillik,1134,4,151,155,163,163,Amasya Merkez
Tarýmsal Üretim,Diðer,5,Amasya,1363,Göynücek,yillik,1363,4,209,201,202,204,Amasya Göynücek
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1363,Göynücek,yillik,1363,4,70,70,70,70,Amasya Göynücek
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1363,Göynücek,yillik,1363,4,4,4,4,4,Amasya Göynücek
Tarýmsal Üretim,Sebzeler,5,Amasya,1363,Göynücek,yillik,1363,4,20,20,20,20,Amasya Göynücek
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1363,Göynücek,yillik,1363,4,83,79,83,83,Amasya Göynücek
Tarýmsal Üretim,Diðer,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,203,200,209,209,Amasya Gümüþhacýköy
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,85,85,90,90,Amasya Gümüþhacýköy
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,8,8,8,8,Amasya Gümüþhacýköy
Tarýmsal Üretim,Sebzeler,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,38,38,38,38,Amasya Gümüþhacýköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1368,Gümüþhacýköy,yillik,1368,4,103,107,127,127,Amasya Gümüþhacýköy
Tarýmsal Üretim,Diðer,5,Amasya,1524,Merzifon,yillik,1524,4,229,226,231,235,Amasya Merzifon
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1524,Merzifon,yillik,1524,4,115,119,119,115,Amasya Merzifon
Tarýmsal Üretim,Örtüaltý meyveler,5,Amasya,1524,Merzifon,yillik,1524,4,2,2,2,2,Amasya Merzifon
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1524,Merzifon,yillik,1524,4,4,8,8,8,Amasya Merzifon
Tarýmsal Üretim,Sebzeler,5,Amasya,1524,Merzifon,yillik,1524,4,51,53,53,53,Amasya Merzifon
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1524,Merzifon,yillik,1524,4,131,135,139,135,Amasya Merzifon
Tarýmsal Üretim,Diðer,5,Amasya,1641,Suluova,yillik,1641,4,218,219,216,220,Amasya Suluova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1641,Suluova,yillik,1641,4,85,85,85,85,Amasya Suluova
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1641,Suluova,yillik,1641,4,4,4,4,4,Amasya Suluova
Tarýmsal Üretim,Sebzeler,5,Amasya,1641,Suluova,yillik,1641,4,26,26,28,32,Amasya Suluova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1641,Suluova,yillik,1641,4,87,95,87,91,Amasya Suluova
Tarýmsal Üretim,Diðer,5,Amasya,1668,Taþova,yillik,1668,4,207,203,210,214,Amasya Taþova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1668,Taþova,yillik,1668,4,110,115,115,125,Amasya Taþova
Tarýmsal Üretim,Örtüaltý sebzeler,5,Amasya,1668,Taþova,yillik,1668,4,10,10,10,10,Amasya Taþova
Tarýmsal Üretim,Sebzeler,5,Amasya,1668,Taþova,yillik,1668,4,46,46,46,46,Amasya Taþova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1668,Taþova,yillik,1668,4,99,99,111,115,Amasya Taþova
Tarýmsal Üretim,Diðer,5,Amasya,1938,Hamamözü,yillik,1938,4,166,167,169,171,Amasya Hamamözü
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",5,Amasya,1938,Hamamözü,yillik,1938,4,90,90,90,90,Amasya Hamamözü
Tarýmsal Üretim,Sebzeler,5,Amasya,1938,Hamamözü,yillik,1938,4,36,36,36,36,Amasya Hamamözü
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,5,Amasya,1938,Hamamözü,yillik,1938,4,79,91,91,91,Amasya Hamamözü
Tarýmsal Üretim,Diðer,6,Ankara,1130,Altýndað,yillik,1130,4,151,153,156,156,Ankara Altýndað
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1130,Altýndað,yillik,1130,4,85,90,90,90,Ankara Altýndað
Tarýmsal Üretim,Sebzeler,6,Ankara,1130,Altýndað,yillik,1130,4,18,21,21,21,Ankara Altýndað
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1130,Altýndað,yillik,1130,4,51,47,39,43,Ankara Altýndað
Tarýmsal Üretim,Diðer,6,Ankara,1157,Ayaþ,yillik,1157,4,228,229,224,220,Ankara Ayaþ
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1157,Ayaþ,yillik,1157,4,114,114,110,110,Ankara Ayaþ
Tarýmsal Üretim,Sebzeler,6,Ankara,1157,Ayaþ,yillik,1157,4,77,77,75,75,Ankara Ayaþ
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1157,Ayaþ,yillik,1157,4,2,2,2,2,Ankara Ayaþ
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1157,Ayaþ,yillik,1157,4,115,119,83,83,Ankara Ayaþ
Tarýmsal Üretim,Diðer,6,Ankara,1167,Bala,yillik,1167,4,223,221,230,223,Ankara Bala
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1167,Bala,yillik,1167,4,89,89,94,89,Ankara Bala
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1167,Bala,yillik,1167,4,4,0,0,0,Ankara Bala
Tarýmsal Üretim,Sebzeler,6,Ankara,1167,Bala,yillik,1167,4,20,20,20,16,Ankara Bala
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1167,Bala,yillik,1167,4,95,95,95,87,Ankara Bala
Tarýmsal Üretim,Diðer,6,Ankara,1187,Beypazarý,yillik,1187,4,206,221,221,218,Ankara Beypazarý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1187,Beypazarý,yillik,1187,4,104,104,104,104,Ankara Beypazarý
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1187,Beypazarý,yillik,1187,4,6,6,6,6,Ankara Beypazarý
Tarýmsal Üretim,Sebzeler,6,Ankara,1187,Beypazarý,yillik,1187,4,77,77,77,77,Ankara Beypazarý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1187,Beypazarý,yillik,1187,4,99,99,95,95,Ankara Beypazarý
Tarýmsal Üretim,Diðer,6,Ankara,1227,Çamlýdere,yillik,1227,4,133,133,137,139,Ankara Çamlýdere
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1227,Çamlýdere,yillik,1227,4,65,70,70,70,Ankara Çamlýdere
Tarýmsal Üretim,Sebzeler,6,Ankara,1227,Çamlýdere,yillik,1227,4,30,30,30,30,Ankara Çamlýdere
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1227,Çamlýdere,yillik,1227,4,51,55,67,67,Ankara Çamlýdere
Tarýmsal Üretim,Diðer,6,Ankara,1231,Çankaya,yillik,1231,4,182,185,183,185,Ankara Çankaya
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1231,Çankaya,yillik,1231,4,70,70,70,70,Ankara Çankaya
Tarýmsal Üretim,Örtüaltý süs bitkileri,6,Ankara,1231,Çankaya,yillik,1231,4,12,12,12,12,Ankara Çankaya
Tarýmsal Üretim,Sebzeler,6,Ankara,1231,Çankaya,yillik,1231,4,12,12,12,12,Ankara Çankaya
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1231,Çankaya,yillik,1231,4,4,4,4,4,Ankara Çankaya
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1231,Çankaya,yillik,1231,4,67,59,59,67,Ankara Çankaya
Tarýmsal Üretim,Diðer,6,Ankara,1260,Çubuk,yillik,1260,4,187,191,196,198,Ankara Çubuk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1260,Çubuk,yillik,1260,4,70,70,70,70,Ankara Çubuk
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1260,Çubuk,yillik,1260,4,8,8,8,8,Ankara Çubuk
Tarýmsal Üretim,Örtüaltý süs bitkileri,6,Ankara,1260,Çubuk,yillik,1260,4,4,4,4,4,Ankara Çubuk
Tarýmsal Üretim,Sebzeler,6,Ankara,1260,Çubuk,yillik,1260,4,53,53,53,53,Ankara Çubuk
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1260,Çubuk,yillik,1260,4,4,4,4,4,Ankara Çubuk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1260,Çubuk,yillik,1260,4,83,87,95,95,Ankara Çubuk
Tarýmsal Üretim,Diðer,6,Ankara,1302,Elmadað,yillik,1302,4,226,223,220,218,Ankara Elmadað
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1302,Elmadað,yillik,1302,4,85,89,89,89,Ankara Elmadað
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1302,Elmadað,yillik,1302,4,6,6,6,6,Ankara Elmadað
Tarýmsal Üretim,Sebzeler,6,Ankara,1302,Elmadað,yillik,1302,4,30,28,28,28,Ankara Elmadað
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1302,Elmadað,yillik,1302,4,71,71,75,71,Ankara Elmadað
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1365,Güdül,yillik,1365,4,80,80,80,80,Ankara Güdül
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1365,Güdül,yillik,1365,4,2,2,2,2,Ankara Güdül
Tarýmsal Üretim,Sebzeler,6,Ankara,1365,Güdül,yillik,1365,4,36,36,36,36,Ankara Güdül
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1365,Güdül,yillik,1365,4,55,59,51,51,Ankara Güdül
Tarýmsal Üretim,Diðer,6,Ankara,1387,Haymana,yillik,1387,4,230,229,221,248,Ankara Haymana
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1387,Haymana,yillik,1387,4,100,100,100,104,Ankara Haymana
Tarýmsal Üretim,Sebzeler,6,Ankara,1387,Haymana,yillik,1387,4,30,30,30,30,Ankara Haymana
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1387,Haymana,yillik,1387,4,123,107,103,115,Ankara Haymana
Tarýmsal Üretim,Diðer,6,Ankara,1427,Kalecik,yillik,1427,4,194,199,207,212,Ankara Kalecik
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1427,Kalecik,yillik,1427,4,134,129,154,154,Ankara Kalecik
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1427,Kalecik,yillik,1427,4,2,2,2,2,Ankara Kalecik
Tarýmsal Üretim,Sebzeler,6,Ankara,1427,Kalecik,yillik,1427,4,89,87,89,89,Ankara Kalecik
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1427,Kalecik,yillik,1427,4,111,111,123,123,Ankara Kalecik
Tarýmsal Üretim,Diðer,6,Ankara,1473,Kýzýlcahamam,yillik,1473,4,142,146,149,163,Ankara Kýzýlcahamam
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1473,Kýzýlcahamam,yillik,1473,4,65,65,65,65,Ankara Kýzýlcahamam
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1473,Kýzýlcahamam,yillik,1473,4,0,0,0,0,Ankara Kýzýlcahamam
Tarýmsal Üretim,Sebzeler,6,Ankara,1473,Kýzýlcahamam,yillik,1473,4,28,28,28,28,Ankara Kýzýlcahamam
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1473,Kýzýlcahamam,yillik,1473,4,47,51,55,59,Ankara Kýzýlcahamam
Tarýmsal Üretim,Diðer,6,Ankara,1539,Nallýhan,yillik,1539,4,211,210,215,213,Ankara Nallýhan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1539,Nallýhan,yillik,1539,4,134,130,134,130,Ankara Nallýhan
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1539,Nallýhan,yillik,1539,4,4,4,4,4,Ankara Nallýhan
Tarýmsal Üretim,Sebzeler,6,Ankara,1539,Nallýhan,yillik,1539,4,78,78,76,68,Ankara Nallýhan
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1539,Nallýhan,yillik,1539,4,0,0,0,0,Ankara Nallýhan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1539,Nallýhan,yillik,1539,4,119,123,119,115,Ankara Nallýhan
Tarýmsal Üretim,Diðer,6,Ankara,1578,Polatlý,yillik,1578,4,244,242,238,241,Ankara Polatlý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1578,Polatlý,yillik,1578,4,99,109,109,109,Ankara Polatlý
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1578,Polatlý,yillik,1578,4,4,4,4,4,Ankara Polatlý
Tarýmsal Üretim,Sebzeler,6,Ankara,1578,Polatlý,yillik,1578,4,57,61,51,43,Ankara Polatlý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1578,Polatlý,yillik,1578,4,127,131,107,103,Ankara Polatlý
Tarýmsal Üretim,Diðer,6,Ankara,1658,Å?ereflikoçhisar,yillik,1658,4,233,229,240,242,Ankara Å?ereflikoçhisar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1658,Å?ereflikoçhisar,yillik,1658,4,99,99,99,99,Ankara Å?ereflikoçhisar
Tarýmsal Üretim,Sebzeler,6,Ankara,1658,Å?ereflikoçhisar,yillik,1658,4,18,18,18,18,Ankara Å?ereflikoçhisar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1658,Å?ereflikoçhisar,yillik,1658,4,103,103,103,103,Ankara Å?ereflikoçhisar
Tarýmsal Üretim,Diðer,6,Ankara,1723,Yenimahalle,yillik,1723,4,135,133,133,132,Ankara Yenimahalle
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1723,Yenimahalle,yillik,1723,4,70,75,75,75,Ankara Yenimahalle
Tarýmsal Üretim,Örtüaltý meyveler,6,Ankara,1723,Yenimahalle,yillik,1723,4,2,2,2,2,Ankara Yenimahalle
Tarýmsal Üretim,Örtüaltý süs bitkileri,6,Ankara,1723,Yenimahalle,yillik,1723,4,6,6,6,6,Ankara Yenimahalle
Tarýmsal Üretim,Sebzeler,6,Ankara,1723,Yenimahalle,yillik,1723,4,20,24,24,24,Ankara Yenimahalle
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1723,Yenimahalle,yillik,1723,4,8,8,8,8,Ankara Yenimahalle
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1723,Yenimahalle,yillik,1723,4,27,23,23,19,Ankara Yenimahalle
Tarýmsal Üretim,Diðer,6,Ankara,1744,Gölbaþý,yillik,1744,4,244,234,246,230,Ankara Gölbaþý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1744,Gölbaþý,yillik,1744,4,110,114,114,119,Ankara Gölbaþý
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1744,Gölbaþý,yillik,1744,4,4,4,4,4,Ankara Gölbaþý
Tarýmsal Üretim,Sebzeler,6,Ankara,1744,Gölbaþý,yillik,1744,4,37,41,43,47,Ankara Gölbaþý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1744,Gölbaþý,yillik,1744,4,123,127,135,127,Ankara Gölbaþý
Tarýmsal Üretim,Diðer,6,Ankara,1745,Keçiören,yillik,1745,4,150,144,140,140,Ankara Keçiören
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1745,Keçiören,yillik,1745,4,80,80,60,55,Ankara Keçiören
Tarýmsal Üretim,Sebzeler,6,Ankara,1745,Keçiören,yillik,1745,4,20,18,12,12,Ankara Keçiören
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1745,Keçiören,yillik,1745,4,55,47,43,43,Ankara Keçiören
Tarýmsal Üretim,Diðer,6,Ankara,1746,Mamak,yillik,1746,4,176,170,166,176,Ankara Mamak
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1746,Mamak,yillik,1746,4,84,79,79,79,Ankara Mamak
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1746,Mamak,yillik,1746,4,4,4,4,4,Ankara Mamak
Tarýmsal Üretim,Örtüaltý süs bitkileri,6,Ankara,1746,Mamak,yillik,1746,4,6,6,6,6,Ankara Mamak
Tarýmsal Üretim,Sebzeler,6,Ankara,1746,Mamak,yillik,1746,4,16,16,16,16,Ankara Mamak
Tarýmsal Üretim,Süs bitkileri,6,Ankara,1746,Mamak,yillik,1746,4,4,4,4,4,Ankara Mamak
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,6,Ankara,1746,Mamak,yillik,1746,4,75,67,63,71,Ankara Mamak
Tarýmsal Üretim,Diðer,6,Ankara,1747,Sincan,yillik,1747,4,229,233,234,242,Ankara Sincan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",6,Ankara,1747,Sincan,yillik,1747,4,114,114,114,114,Ankara Sincan
Tarýmsal Üretim,Örtüaltý sebzeler,6,Ankara,1747,Sincan,yillik,1747,4,8,8,8,8,Ankara Sincan
Tarýmsal Üretim,Sebzeler,6,Ankara,1747,Sincan,yillik,1747,4,59,59,61,67,Ankara Sincan
